channel,degree_centrality,betweenness_centrality,pagerank
Nick Ramos,0.010296010296010296,0.00020483358591750044,0.00032111506627524903
ArchD n' Bacon_,0.007722007722007722,0.0006838680419662997,0.0003209544477953813
The Film Theorists,0.010296010296010296,0.003619605400514158,0.00032070574784213854
Hip Hop N More,0.05534105534105534,4.415111315254366e-05,0.0003202667381579751
President Trump,0.007722007722007722,0.0005239861854862909,0.00031982875553451904
SPFL,0.011583011583011582,0.0001101742926676772,0.0003195125822210352
Jamie and Nikki,0.018018018018018018,0.0011013484547281313,0.0003194951599914261
Voxis Productions,0.039897039897039896,9.499478461123513e-06,0.0003191892530005919
Cole Bennett - Lyrical Lemonade,0.03088803088803089,0.00013601820411173084,0.0003189022259646647
Ninja Theory,0.008365508365508366,0.0052544569792312415,0.00031877557627134345
Pitchfork,0.055984555984555984,2.191926744635787e-06,0.0003187131871752844
Nicolle von Eberkopf,0.005791505791505791,0.000368125724879086,0.00031827222869674343
Michelle Visage,0.0546975546975547,0.00010069613541550265,0.00031819570603079905
Sunset Television,0.005791505791505791,3.782531176822483e-05,0.0003178984943446715
alt-J,0.04826254826254826,5.113725102686559e-07,0.0003176851802062582
triple j,0.04247104247104247,0.00044942894645221823,0.00031747009019333645
NEW JAPAN PRO-WRESTLING,0.009652509652509652,0.002248215862717747,0.0003172860509146164
Gigi Gorgeous,0.01287001287001287,5.5614147288039234e-05,0.0003171517383184227
Garrett DeLozier,0.009009009009009009,0.0,0.00031712934608766095
Zumba,0.04118404118404118,0.00047501758844391214,0.00031660066589911764
Star Wars Explained,0.052123552123552123,0.0219199596445644,0.00031657952844198255
UnderneathTheNeonlights,0.06563706563706563,0.0005788505330462455,0.0003165006145096779
My Funny Games Builder,0.007078507078507078,0.0004255126161792224,0.0003163985094457259
ConnorFranta,0.0148005148005148,6.884070119687771e-05,0.0003163635465940056
Monstercat: Instinct,0.0148005148005148,6.884070119687771e-05,0.0003163635465940056
Mark Sales,0.005791505791505791,4.040262921997886e-05,0.000315447080632707
roots66,0.03861003861003861,0.0006209370358762988,0.0003150212164866487
Ross Kempsell,0.006435006435006435,0.0005257579557202167,0.0003143650379071656
iamAURORAVEVO,0.0637065637065637,0.0025820055895217644,0.00031396156905438095
PS4Trophies,0.006435006435006435,0.00040732017839974487,0.00031364475019347767
ElleOfTheMills,0.03796653796653796,0.0006901100015939114,0.00031310824726455663
empireofthesunvevo,0.05148005148005148,0.00023155563228348698,0.0003126172397597646
chayanneVEVO,0.05148005148005148,0.00023155563228348698,0.0003126172397597646
여자친구 GFRIEND OFFICIAL,0.06435006435006435,0.00012035268712847465,0.000312186440467789
Mr Av,0.010296010296010296,2.5680104720671362e-05,0.00031192326122514837
Silesian Sailor,0.001287001287001287,0.0006275767995021053,0.00031168171295123853
So Fia,0.010939510939510939,0.00023304269343992103,0.00031158468675342285
Vevo,0.04954954954954955,5.099964533319329e-06,0.00031117844361003397
Scott Manley,0.0019305019305019305,9.664940444077598e-06,0.0003104654941260646
Noodlerella,0.009009009009009009,0.000239807159119505,0.0003099553561294343
RiskyCB,0.006435006435006435,0.0011742987015163444,0.00030971109683451995
TheVoidzVEVO,0.06628056628056628,0.001087605169494479,0.00030969097562914805
ANTI- Records,0.0682110682110682,1.98719035647561e-05,0.00030912390398055964
buckomania,0.0148005148005148,7.726290199836763e-05,0.0003084792554630477
Portugal. The Man,0.05341055341055341,8.942209542647763e-05,0.0003083505689026686
Jessii Vee,0.009009009009009009,0.0,0.0003083258013190915
Lorraine,0.03539253539253539,1.0702418644442841e-05,0.0003082670884281941
Lyndon Poskitt Racing,0.013513513513513513,0.0013392795065253684,0.0003072073560906121
DONG,0.03796653796653796,0.00010336871023118054,0.00030718753579851867
Google,0.005148005148005148,0.0,0.00030710242761521766
DanielCaesarVEVO,0.05019305019305019,0.0009086159307570823,0.0003070253683229554
Jack and Dean,0.013513513513513513,0.00013979550877030408,0.0003069212363718931
Foo Fighters,0.052123552123552123,0.0003864061697146391,0.00030689573671453335
MGM,0.009652509652509652,0.00038125836920549836,0.0003065592135494263
coach,0.012226512226512226,0.0002674558861201684,0.00030645228157096676
MNEKVEVO,0.060489060489060484,0.0007422584812867455,0.0003060933158067674
RAPSTAR,0.060489060489060484,0.0007422584812867455,0.0003060933158067674
Troye Sivan,0.055984555984555984,0.00012804538230643407,0.0003057451806906899
Black Eyed Peas,0.055984555984555984,0.00012804538230643407,0.0003057451806906899
Guldies,0.010939510939510939,0.0010341836001179748,0.00030527112929488906
UNIVERSAL MUSIC JAPAN,0.052123552123552123,0.0005521441891251822,0.00030523345244622016
IndieAnnieJones,0.059845559845559844,0.00021504193786614346,0.00030513431170851407
Jiro Czech,0.059845559845559844,0.00021504193786614346,0.00030513431170851407
スクウェア・エニックス,0.008365508365508366,0.00037095844743018216,0.000305109232866031
InvadaOfficial,0.019305019305019305,0.00016165391573587688,0.0003047493377332126
New Trailer Buzz,0.016087516087516088,0.013549400370345625,0.000304632863627001
Mizumi,0.005148005148005148,1.5463904710524154e-06,0.00030389005463578886
WatchTheDaily,0.013513513513513513,0.00034158914247639597,0.00030384072128202455
World of Warcraft,0.005148005148005148,0.0,0.000303689403083703
ncsoft,0.005148005148005148,0.0,0.000303689403083703
The Official Pokémon YouTube Channel,0.005148005148005148,0.0,0.000303689403083703
Blizzard Entertainment,0.005148005148005148,0.0,0.00030368940308370297
PlayFunGamesPictures,0.005148005148005148,0.0,0.00030313668885884943
Tessa Violet,0.0489060489060489,0.0005273853708731596,0.00030298657320192043
Alan Walker,0.0489060489060489,0.0005273853708731596,0.00030298657320192043
CC Productions97,0.05405405405405405,8.96868710317335e-07,0.00030218864372266046
Dinah Jane,0.05276705276705276,3.9909968706308765e-05,0.0003020606611815914
HipHop Sounds,0.05019305019305019,0.00015805982547790118,0.0003016026479061371
Flobots,0.04633204633204633,1.8409410369671613e-07,0.00030151510180445774
Dying Light,0.0045045045045045045,0.0,0.00030145073369265864
RachelPlattenVEVO,0.04826254826254826,1.4470498393804726e-05,0.0003011793294598747
EnRemolinosWeb,0.04826254826254826,1.4470498393804726e-05,0.0003011793294598747
SIRAH,0.04826254826254826,1.4470498393804726e-05,0.0003011793294598747
gugudan,0.03861003861003861,0.00015421044611407708,0.0003006992734315313
Samsung Mobile USA,0.03861003861003861,0.00015421044611407708,0.0003006992734315313
Hopeless Records,0.055984555984555984,0.00015995185996079526,0.00030031672364187197
MONSTA X,0.05341055341055341,0.00012250285611374392,0.000299971785908016
NoobHunter,0.005791505791505791,0.0,0.000299782762195432
mikeholder01,0.05534105534105534,6.189464407429635e-05,0.00029932867628165315
Stop Autonomous Weapons,0.016087516087516088,1.1812704987205954e-05,0.00029867871936754343
CryZENx,0.007722007722007722,0.00048437190802903346,0.00029829440426634105
Major League Soccer,0.0045045045045045045,0.0,0.00029661920575388645
Billboard,0.04633204633204633,2.6505816642358267e-05,0.0002962823232009617
yogottiVEVO,0.04633204633204633,2.6505816642358267e-05,0.0002962823232009617
Promo Sound,0.05341055341055341,3.56528914159307e-06,0.00029627515537370384
PEG Management,0.04826254826254826,9.898845388208675e-05,0.00029587110836975584
shane,0.009009009009009009,5.123952552891933e-06,0.0002953091532760007
Best of Simpsons Characters,0.006435006435006435,0.0,0.00029527507355120853
Amazon Studios,0.010296010296010296,0.00021310190339395813,0.0002950111608594582
TheScriptVEVO,0.047619047619047616,0.000368292682678173,0.000293545837776176
Ginger Minj,0.04633204633204633,0.00015167389582934274,0.00029350236748064017
50to01 TV,0.009009009009009009,0.0002836901510969222,0.00029341059336615653
Epicurious,0.014157014157014156,0.0,0.0002925210059742328
TheCubician,0.03796653796653796,0.0009833489516389048,0.0002913728573565272
Wassabi Productions,0.036036036036036036,0.00118619203539423,0.00029136280194510075
The Orville,0.03861003861003861,0.0008529293733803181,0.0002909933104877052
StupidMarioBros1Fan,0.007722007722007722,3.0068703603796965e-06,0.000290898172328385
BT Sport,0.009652509652509652,3.15005466325492e-05,0.0002905159216388519
emmymadeinjapan,0.012226512226512226,1.463343575384786e-05,0.0002902547872185542
West Midlands Police,0.007078507078507078,0.0,0.00029013364963604497
Extra Credits,0.005148005148005148,5.154634903508052e-06,0.00029007634738880756
hotdiggedydemon,0.008365508365508366,3.7985205649174e-05,0.0002899695487885637
MOBO Awards,0.04568854568854569,0.0002178759467784165,0.0002897418748899001
Green Day,0.05148005148005148,5.808353946568121e-05,0.0002896290732922558
DarkSquidge,0.016087516087516088,0.00013981100203938165,0.000289034016931583
BigCityBeats,0.03925353925353925,0.0019010413476344844,0.00028794941081272793
COM3T,0.06113256113256113,0.001474108004234463,0.0002866879710824498
Lailah Lynn,0.030244530244530242,3.943075417640774e-06,0.0002865980525598291
Good Charlotte,0.046975546975546977,0.0003228286001111081,0.0002862072991805408
Underground Sound,0.046975546975546977,0.0003228286001111081,0.0002862072991805408
NoelGallagherVEVO,0.0489060489060489,2.065158214546495e-07,0.00028501045731038144
way 1997,0.05727155727155727,6.840623767599895e-05,0.00028437901607579133
Dav hum,0.05727155727155727,6.840623767599895e-05,0.00028437901607579133
Andre Black Nerd,0.009009009009009009,0.00034976189042217396,0.00028421314731854285
Mindless Entertainment,0.040540540540540536,0.002259887071477566,0.00028418109600506734
Loose Women,0.03539253539253539,3.135736232967398e-06,0.00028415826893889076
LSK,0.008365508365508366,0.000747035153875964,0.0002833430353223858
ChrisBrownVEVO,0.05855855855855856,0.00011078068741390278,0.0002830963034075678
Divorce Court,0.010939510939510939,0.0,0.000282917540089826
Open Road Films,0.043114543114543116,0.0002960457064243264,0.000282867145571404
Titus Andronicus,0.05341055341055341,7.321957349361568e-05,0.00028280561474261436
Queen Official,0.030244530244530242,0.00013664392670319567,0.00028224302602551226
President Trump Live Stream,0.006435006435006435,0.0,0.00028135611013283544
BleachersVEVO,0.05341055341055341,0.0004012698699500644,0.0002812510587391878
BeckVEVO,0.05341055341055341,0.0004012698699500644,0.0002812510587391878
Double Toasted,0.03925353925353925,0.0001848715961038751,0.0002799971760970334
특이한동물채널,0.0019305019305019305,0.0,0.000278663055773261
LIVEKellyandRyan,0.03153153153153153,0.00045056894322627875,0.0002786354159620168
STMPD RCRDS,0.04504504504504504,0.0002301711756241837,0.0002786158453903862
The Angie Martinez Show,0.0296010296010296,0.0,0.0002785147715897944
HANSON,0.04568854568854569,0.000508977616014807,0.0002770498365589929
Overtime,0.008365508365508366,0.0,0.0002767481287859285
Yeovil Town Football Club,0.008365508365508366,0.0,0.0002767481287859285
Asian Boss,0.0032175032175032173,0.0,0.0002765069712238597
earMUSIC,0.04504504504504504,1.8643693292215518e-05,0.0002757086333775369
Truthspeak,0.005148005148005148,0.0,0.0002749376634924676
Blu-Ray Clips,0.010296010296010296,2.0188986705406536e-05,0.000274423126484123
NFL Films,0.009652509652509652,1.718211634502684e-06,0.0002740278536719862
MowtenDoo,0.01287001287001287,0.0010030968880737092,0.00027297645017674123
PBS NewsHour,0.0006435006435006435,0.0,0.0002729653077512331
Aviad Balelli,0.028957528957528955,2.0618539614032208e-05,0.000272172773340042
Kyle Meredith,0.05341055341055341,0.0005015095483911639,0.00027110618925631344
emmablackery,0.032175032175032175,4.983842080515907e-05,0.0002705465161605253
NationalBook,0.0341055341055341,0.00021283632935023151,0.00027053262699670513
Ad Council,0.032175032175032175,3.3271822675957e-05,0.0002700644566835126
Popcorn with Peter Travers,0.032175032175032175,3.3271822675957e-05,0.0002700644566835126
Kaguya Luna Official,0.013513513513513513,1.970320086909285e-05,0.00026941372555297575
Ferg,0.03153153153153153,1.6028100806629435e-05,0.0002686031219622174
Waymo,0.007078507078507078,0.0014395173225255277,0.0002681373538429915
InStyle,0.01287001287001287,0.0005737364289713926,0.00026776263992371005
CBS News,0.001287001287001287,0.00031378839975105264,0.00026689446064990407
The Delray Misfits,0.030244530244530242,0.00020252203034480377,0.0002665952706827981
paulitaale,0.04826254826254826,0.0001378776612428257,0.0002665480527511715
Matt G,0.043758043758043756,0.0013647278064734222,0.00026630423832675604
the Observer,0.03861003861003861,3.486307029866321e-05,0.0002660372686465909
OperatorDrewski,0.006435006435006435,5.638994160921768e-05,0.0002659866167228193
Nathan C,0.010939510939510939,3.6298344096315545e-05,0.0002656329314404671
Graham The Christian,0.007722007722007722,0.0,0.0002654398351066084
dumbledoor26,0.009009009009009009,0.0,0.0002653074881333071
vodounefekt,0.056628056628056624,0.00025248095690545827,0.0002648692058176831
MovieMix,0.009652509652509652,0.0,0.0002646655245500595
Jacqueline Tsai,0.009009009009009009,8.226619133050538e-05,0.00026464741045410773
BBC Sport,0.0045045045045045045,1.288658725877013e-06,0.00026340215593181725
Calvin Klein,0.04182754182754183,0.009228587151978088,0.00026329072417641746
XstekkahX,0.05534105534105534,9.128957542699231e-05,0.0002630202134636773
WeSpeakCycling,0.008365508365508366,4.385019275553724e-06,0.0002627823086981019
SlashFilm,0.03861003861003861,0.0001464592853059779,0.0002622712999153182
GashiVEVO,0.05148005148005148,0.00034732597220317034,0.00026221691441101605
Emily Hart,0.010939510939510939,0.0027180463477519006,0.0002615552844682065
Jack's Movie Reviews,0.008365508365508366,0.00016300660330648367,0.0002612369700463961
Rich Music,0.05276705276705276,0.00015861591276289288,0.00026100234837929756
InterpolVEVO,0.05727155727155727,0.0006469643768400931,0.00026085768207645275
altwork,0.001287001287001287,0.0,0.0002606406901023884
Guardian News,0.005148005148005148,0.0001332354578547839,0.00026046630859363935
The Movie Guy,0.036679536679536676,0.0002974596430650461,0.00026043599235689766
Nabeel Asghar,0.0148005148005148,0.0004819123665083785,0.00026005032940486813
Blue Origin,0.0006435006435006435,0.0,0.0002595996251116464
BRÅVES,0.047619047619047616,6.362994805983955e-05,0.00025953255034774094
UCI,0.009652509652509652,5.304978421527037e-06,0.00025886104419224485
Lorde_Fix [@Lorde_fix on twitter],0.043758043758043756,6.065346047310533e-07,0.00025807240371651365
ContraPoints,0.006435006435006435,0.0005853365265748856,0.0002563408321408282
SBN3,0.007722007722007722,0.0,0.00025534050642904074
MTB MAG,0.0148005148005148,0.00010346400139757769,0.00025506337974853604
Peter Nicholls,0.0148005148005148,0.00010346400139757769,0.00025506337974853604
Ethan Gracie,0.0148005148005148,0.000659202188727898,0.00025501207847368967
fullychargedshow,0.005148005148005148,0.0,0.000253537785313676
Mizzy Marp,0.008365508365508366,0.0010811141016043968,0.00025341111206650965
leftways,0.04504504504504504,0.00015419330430554136,0.0002533473597728833
College News Network,0.0045045045045045045,8.09373912296084e-05,0.0002532043781043162
mvt.ias,0.04247104247104247,3.7346563777402487e-05,0.00025293263878973013
Dancing On Ice,0.036036036036036036,0.0020723166865785035,0.0002528355685508303
Beats 1 on Apple Music,0.05855855855855856,9.596226998029959e-06,0.00025249839421086104
Series Trailer MP,0.007722007722007722,1.7824022095791035e-05,0.0002523512765061393
Ronan McGreevy,0.007722007722007722,3.0068703603796965e-06,0.0002508887099093645
Wiggy,0.046975546975546977,0.0004940617770689342,0.0002504825425975201
KamiVS,0.007078507078507078,0.000341334637910319,0.0002503376673689189
olddominionVEVO,0.052123552123552123,0.0011826465195864668,0.000250112905770238
Im Pops,0.0341055341055341,0.00022660787317526946,0.00024997810564944756
odontoscar1986,0.043758043758043756,8.072624994066399e-05,0.0002496116644607827
NBA on TNT,0.0045045045045045045,0.00033532961893663435,0.00024950785943481714
Patrick (H) Willems,0.03539253539253539,0.0009114756646755086,0.00024946569461777686
GilCang,0.05148005148005148,0.0002775748419411516,0.0002490607056207139
nikefutebol,0.005791505791505791,1.2242257895831622e-06,0.0002488601451362935
Demon Inu,0.005148005148005148,0.0015977810632461689,0.0002482998029704891
BANGTANTV,0.04182754182754183,0.002699138460411587,0.0002482781934965152
CineFix,0.009009009009009009,7.805791492203619e-05,0.0002482659170148231
Pat the NES Punk,0.003861003861003861,6.443293629385065e-07,0.0002479619099996932
Big Brother UK,0.032818532818532815,0.0002396722508631659,0.0002469597705795167
Albertina Luan,0.007722007722007722,0.000505984873706084,0.00024690992206238274
The Slow Mo Guys,0.03925353925353925,0.007341664528392358,0.00024630775240689707
Why Don't We,0.043758043758043756,0.0002881606475905044,0.000246074171793503
Domonic Smith,0.013513513513513513,0.0,0.0002446087995116988
OK Go,0.0444015444015444,0.0004109629140602172,0.00024415485428645175
I'M HIP-HOP,0.04182754182754183,0.000856058267394961,0.00024252031009289903
FNCEnt,0.030244530244530242,0.00014787538816556529,0.00024205192427788873
KeithUrbanVEVO,0.05019305019305019,0.0011036744711905885,0.00024194248634761646
plumwax,0.012226512226512226,6.864731278608646e-06,0.00024188193106073328
Pauls Bunion Kream,0.008365508365508366,0.0036942327167294982,0.00024152260198114742
Xiedubbel,0.002574002574002574,0.0,0.00024124338306444261
Nahmir,0.03861003861003861,0.00011798819688562454,0.000241138979051166
KelelaVEVO,0.043758043758043756,3.663051949973164e-05,0.00024111674882189115
Kill All Hippies!,0.05083655083655084,0.00036285633012031536,0.00024094587037625978
brancepethbob,0.05083655083655084,0.00036285633012031536,0.00024094587037625978
Leroy Sanchez,0.05148005148005148,0.00019192098367131966,0.00024071685190322768
All Time Low,0.05148005148005148,0.00019192098367131966,0.00024071685190322768
Joan Kim,0.009652509652509652,6.28320063428593e-05,0.00024029863389797898
theneedledrop,0.05405405405405405,0.0017307076439259036,0.00024027084443741724
JustinTimberlake,0.0444015444015444,8.018640683476445e-05,0.00023935449146998775
Fresh Out- Life After The Penitentiary,0.0296010296010296,0.0007012833138750858,0.00023915158210190677
Bob The Drag Queen,0.005148005148005148,0.0006099954335397259,0.00023878520272958517
Mason Lindroth,0.010939510939510939,0.0028346700836600998,0.00023778575242352996
MMAnytt.se,0.006435006435006435,0.0,0.00023768059658636515
PHP,0.005791505791505791,1.3247458905632023e-05,0.00023764592328224025
The rugby channel,0.009009009009009009,0.0008022436808065156,0.00023761091446820512
Levi Luttrell,0.007078507078507078,4.29552908625671e-07,0.00023632006279250838
kunal gawade,0.05083655083655084,0.0,0.00023620927324419466
FutureHype,0.05083655083655084,0.0,0.00023620927324419466
official A.C.E,0.05083655083655084,0.0,0.00023620927324419466
Ar'mon And Trey,0.05083655083655084,0.0,0.00023620927324419466
Kitten Lady,0.0032175032175032173,0.0051642707651123965,0.00023596950480097299
Nickelodeon,0.0341055341055341,8.270398637027223e-05,0.0002334040985907323
Major Lazer,0.04568854568854569,0.000395372525008292,0.00023307217881723112
CrazyRussianHacker,0.0019305019305019305,6.443293629385065e-07,0.00023205092225927722
nicolopicus7,0.008365508365508366,0.005784535522611883,0.00023115195180022828
DC Rainmaker,0.010296010296010296,0.000896714475389433,0.0002307149537073636
UFO Today,0.007722007722007722,0.004930714171958433,0.00022944889700625762
minusHEADrecords,0.03861003861003861,0.0011304363144469946,0.0002292806061615914
Kayley Melissa,0.009009009009009009,4.846177508536077e-05,0.0002291707354889394
Jen Campbell,0.030244530244530242,0.00038709978278417967,0.0002288888634972854
HelloGreedo,0.011583011583011582,0.0012322572878555216,0.00022797492806807284
Ballislife,0.005148005148005148,0.0,0.00022795866664267103
FreeDawkins,0.006435006435006435,1.9329880888155195e-06,0.00022793995528715133
James Veitch,0.009009009009009009,0.002617640110725568,0.00022753986422798108
The Opposition w/ Jordan Klepper,0.005148005148005148,0.0,0.00022749156828445478
Grace Fit UK,0.010296010296010296,2.577317451754026e-06,0.00022633011650450896
Singing Traveller047,0.006435006435006435,1.095359916995461e-05,0.00022618186600480475
"14,999,999 views",0.014157014157014156,0.0014049341224788268,0.00022561336960410085
michele corrado,0.028957528957528955,0.00022326118684547582,0.00022515596652015812
Ali-A,0.0045045045045045045,0.0006029030661518791,0.00022504484287253455
Radio Times,0.028314028314028312,4.191878419085164e-05,0.00022447840042192328
PostmodernJukebox,0.03732303732303732,3.563076270017165e-05,0.00022445827787786349
Lawrence Carpenter,0.019305019305019305,0.0006253321569871597,0.00022412672787028244
Dallen Reber,0.011583011583011582,3.075706597607681e-05,0.00022399223254689754
MrMattyPlays,0.007078507078507078,0.00033901369701180324,0.00022312421181331098
Hector Bellerin,0.008365508365508366,3.299147285441094e-05,0.00022300926959922405
A-Trak,0.03861003861003861,7.617033005681703e-06,0.00022253149852051186
ReelzChannel,0.030244530244530242,0.00016943437932660636,0.00022119405104479239
Mhd Officiel,0.04826254826254826,0.0017528048894474993,0.00022081899216373952
Borussia Dortmund,0.005148005148005148,8.376281718200584e-06,0.00022080544139812896
RAW,0.013513513513513513,1.2805279029637414e-05,0.00021862997275563838
SuperCarlinBrothers,0.013513513513513513,1.2805279029637414e-05,0.00021862997275563838
09W HYPE,0.013513513513513513,1.2805279029637414e-05,0.00021862997275563838
FOX 5 DC,0.003861003861003861,0.0006916154484366111,0.00021854936836949903
Editors,0.046975546975546977,7.057273444263118e-05,0.0002184936579868256
LIBERATO,0.04954954954954955,5.1425212566455075e-05,0.0002183473749115675
KaneBrownVEVO,0.03732303732303732,0.0018057942967334957,0.0002183060256295188
Ian Daygold,0.04633204633204633,2.7580051242405606e-05,0.0002182687830932818
seven seasons,0.03796653796653796,1.1684241418166539e-05,0.0002174789179471467
t.price89,0.01287001287001287,7.759091604547722e-05,0.00021586098776980135
poofables,0.03539253539253539,0.004579670619416501,0.00021501360626467375
ComedyShortsGamer,0.013513513513513513,0.0004701056861064657,0.00021466845270474267
JeremyZuckerVEVO,0.05083655083655084,0.0001322396305061427,0.00021440195779070414
JuanesVEVO,0.05083655083655084,0.0001322396305061427,0.00021440195779070414
zeldaxlove64 Christina Grimmie,0.04826254826254826,9.206293064475482e-06,0.000213438216542959
Superhero News,0.030244530244530242,0.00017045243313466044,0.00021307692331758822
Insane Championship Wrestling - ICW,0.030244530244530242,0.00017045243313466044,0.00021307692331758822
Amara La Negra,0.036679536679536676,7.52295183773297e-06,0.00021292917839654558
emilia fart,0.005791505791505791,0.00012609832456212733,0.00021243278383632143
SID M,0.002574002574002574,5.498277230408589e-05,0.00021212890540868337
weezer,0.05019305019305019,6.550681856541482e-06,0.00021191493561671434
russabbotfan,0.006435006435006435,1.1838397511694521e-05,0.00021138467695652356
Betway,0.006435006435006435,0.0007311741797857671,0.00021092413085682394
GUCCI,0.02445302445302445,3.134313663285584e-05,0.00021073606396275436
Alissa Ashley,0.008365508365508366,1.5463904710524154e-06,0.00020750853121565102
Vevo dscvr,0.040540540540540536,0.00017362044910022704,0.00020335443485479783
catgil2,0.036679536679536676,5.2994138257242136e-05,0.00020282974736802258
Stephen Howson FC,0.009652509652509652,2.541764451520304e-05,0.0002020325706962143
larsandersen23,0.009652509652509652,2.541764451520304e-05,0.0002020325706962143
iFL TV,0.009652509652509652,2.541764451520304e-05,0.0002020325706962143
ESSENCE,0.0296010296010296,4.704827090028193e-05,0.00020098215134981283
Lucio Fantini,0.04568854568854569,0.0004659656454911135,0.0001987529736919731
TheSamTsui,0.043114543114543116,0.000829478838188512,0.00019821224236754391
Primavera Sound,0.043114543114543116,0.000829478838188512,0.00019821224236754391
ThamesTv,0.03539253539253539,1.55332853347755e-05,0.00019793873921563823
Star Wars Expanded,0.02574002574002574,0.0,0.00019523888314152609
Vinicius Batista de Oliveira,0.007722007722007722,0.001375450737415483,0.0001946717318354936
RPDR LIVE,0.005791505791505791,0.0,0.00019463383016463006
Ryan Burger,0.005791505791505791,0.0009764195376338198,0.00019415497019936002
Jon Bravo,0.030244530244530242,3.767549948295265e-05,0.00019309222709107326
Sebastiaan Kulwanowski,0.005148005148005148,0.0,0.0001926061504310726
PnB Rock,0.06241956241956242,0.0002622989982585787,0.0001918206135615952
Soju,0.043114543114543116,0.003075452804491503,0.00019162516762175272
Arden Rose,0.012226512226512226,0.0018698169558930837,0.00019138777285931802
Playboi Carti Leaks,0.0444015444015444,0.00020901119718864478,0.00019093653552122933
BestInSlot,0.003861003861003861,0.0006522819167816087,0.0001905146494236793
destinygame,0.007078507078507078,0.002314149254724658,0.00019034650106008273
gameslice,0.007078507078507078,0.002314149254724658,0.00019034650106008273
GameSpot,0.007078507078507078,0.002314149254724658,0.00019034650106008273
NanoO ARCHIVOS,0.005791505791505791,1.832435539772378e-05,0.00018950540621514986
Thomas Sanders,0.009009009009009009,0.0002965167056716731,0.00018880176828032634
Brony Fan37,0.009009009009009009,0.0002965167056716731,0.00018880176828032634
Fah Q Bic,0.013513513513513513,0.0,0.00018812816701702917
JDFFFN,0.0296010296010296,0.00022176369128272167,0.0001868028308053028
MeganBatoon,0.02767052767052767,1.596000220206824e-05,0.000186449661804857
Jutarnji list,0.02767052767052767,1.596000220206824e-05,0.000186449661804857
Binging with Babish,0.02767052767052767,1.596000220206824e-05,0.000186449661804857
Jess Glynne,0.05148005148005148,0.0012672976466917884,0.00018412112582301028
Natalies Outlet,0.028957528957528955,0.003635387643598023,0.00018255914397422772
Republic Records,0.03539253539253539,0.00022023274238754874,0.000181733292678611
Field Music,0.03539253539253539,0.00022023274238754874,0.000181733292678611
JSaxofone,0.03539253539253539,0.00022023274238754874,0.000181733292678611
Refinery29,0.012226512226512226,0.00013142813376228982,0.0001816209340503629
Georg Rockall-Schmidt,0.009009009009009009,0.002118645630573642,0.000181548120831983
ZeRo,0.003861003861003861,3.235658421473892e-05,0.0001805362377049343
Tyler Stalman,0.0019305019305019305,0.0023762666156548237,0.0001800551528809034
Gus Johnson,0.0045045045045045045,0.0,0.00017812421953504636
Domino Recording Co.,0.032175032175032175,9.566576897411656e-05,0.0001777270123252485
LeeroyPlambeck,0.02638352638352638,3.2310946900221075e-05,0.0001776019351457582
Brett Domino,0.005148005148005148,4.29552908625671e-06,0.00017729641910034624
Napalm Records,0.005148005148005148,0.0,0.00017676611687404733
MMAWeekly.com,0.005791505791505791,2.9702590967180504e-05,0.00017665063042444142
MMA FOCUS,0.005148005148005148,4.29552908625671e-07,0.0001757189503788055
TraceyThornVEVO,0.039897039897039896,0.00011897424339808846,0.00017505940061107177
Kroft talks about Movies,0.007078507078507078,0.0009669443828655661,0.00017306590165726472
LissieVEVO,0.03346203346203346,0.00021549008290624116,0.0001729931347621761
Hannah Witton,0.016087516087516088,0.01099241194996691,0.0001729310383956826
Charlotte Tilbury,0.010296010296010296,0.0059696325414560995,0.00017291145723637958
米津玄師,0.03796653796653796,0.0008558456270900115,0.00017134188416759167
Brain Power Studio,0.005148005148005148,0.0,0.00016943097937930252
HoodCelebrityyVEVO,0.04826254826254826,0.000559061018334553,0.00016745772018949342
savage.,0.04826254826254826,0.000559061018334553,0.00016745772018949342
Capital FM,0.04826254826254826,0.000559061018334553,0.00016745772018949342
ricflairomania,0.008365508365508366,0.00024227112856314227,0.00016742056475715553
Yarotska,0.007722007722007722,0.00023422185891540132,0.00016657540550346406
Noisy Images,0.03346203346203346,0.0006032414030652994,0.00016575747887054315
soulbrothanumbuh3,0.007078507078507078,0.004718474157799348,0.00016457745465820028
Donut Media,0.001287001287001287,0.0,0.00016416146247850944
D,0.007722007722007722,0.0,0.00016324658706685084
antirecords,0.05534105534105534,0.0062387279375220005,0.00016292457876145223
NetNobody,0.0546975546975547,0.001972450412851972,0.0001623115592193341
Australia,0.0006435006435006435,0.0,0.00016178863544183593
ZHUVEVO,0.032818532818532815,0.00022060977396627616,0.00016123186487475413
DonDiablo,0.032818532818532815,0.00022060977396627616,0.00016123186487475413
ChrisStapletonVEVO,0.032818532818532815,0.00022060977396627616,0.00016123186487475413
Vance Joy,0.032818532818532815,0.00022060977396627616,0.00016123186487475413
LSDVEVO,0.05534105534105534,0.018511920672532454,0.00015922868872039463
ddriadon,0.027027027027027025,0.0025780512909088092,0.0001588252604546855
SUPERFRUIT,0.027027027027027025,0.0025780512909088092,0.0001588252604546855
EinsteinEnt,0.027027027027027025,0.0025780512909088092,0.0001588252604546855
Talk Nerdy With Me,0.013513513513513513,0.021079598738122825,0.00015857224753835743
MrTreknation,0.008365508365508366,4.832470222038799e-06,0.00015790574834897438
